participant_id,split,binary_label,model,stage,expected_value,word_count,sentence_count,type_token_ratio,filler_count,filler_ratio,mean_clause_length,content_density,noun_ratio,verb_ratio,adjective_ratio,adverb_ratio,pronoun_ratio,determiner_ratio
PROCESS-2_rec__321,dev,0,random_forest,baseline,0.4505666666666659,-0.019559140577466678,0.03803998784860596,-0.020280397246815483,0.008019709192476512,0.013472725002166043,0.003326852013842654,0.11739840253443617,0.007562619319814985,-0.0008505951611186901,0.04585542422642902,-0.010573505560842023,0.0007558995776980737,0.046265358228347396
PROCESS-2_rec__322,dev,0,random_forest,baseline,0.4505666666666659,-0.015554523986347704,-0.02602828117331228,-0.0019280687110949657,0.014788995113103737,0.044993374272307846,0.020978889494354006,-0.0010822353569801635,0.018601786304279812,-0.009688743619444723,0.006783637824682955,0.02552940561287869,-0.006504616420188541,-0.034789617090800674
PROCESS-2_rec__323,dev,0,random_forest,baseline,0.4505666666666659,0.020581058712350567,0.02124547679855823,0.024190952898779868,0.0032856613953026683,0.0023858068136905788,0.0011934259966528771,-0.04437168105831006,-0.011590264803617174,0.02926108535158164,-0.006172896894513542,-0.008653677469992545,0.0069156086232123925,-0.04883722335001039
PROCESS-2_rec__324,dev,0,random_forest,baseline,0.4505666666666659,0.04878212953114598,0.004396017490081477,0.03218124293353867,-0.01997935368040089,-0.09857222646864101,-0.002863903337492957,-0.008534564772816111,-0.004855899743856753,0.02314419348539559,0.012367234537759942,-0.002570080449730767,-0.0077200409915167256,0.12032525236858418
PROCESS-2_rec__325,dev,0,random_forest,baseline,0.4505666666666659,0.023552262302246163,0.019086270421089468,0.005420820159761206,-0.0160162835365918,-0.08424915590742785,-0.004938769927257454,-0.049474075729094694,0.0022199737256050865,0.05234013337555552,-0.0007775925982969056,-0.025196032374356036,-0.013041561139452824,-0.03615932631485521
PROCESS-2_rec__326,dev,1,random_forest,baseline,0.4505666666666659,-0.014908532011413627,-0.006468888999916089,-0.040268810556017345,0.010775159020577121,0.0308172230751552,-0.0022275793819881073,-0.12138889231827306,-0.004061706515085461,0.010398928882659675,0.0024632937477690577,-0.014239286066858767,-0.004866269863632624,0.0234086909805319
PROCESS-2_rec__327,dev,0,random_forest,baseline,0.4505666666666659,-0.014900661754054453,0.018265503169627665,-0.01331615109285849,-0.02487086042854571,-0.05159826871551559,0.0265850402966862,-0.03563255374659093,0.008829127301878544,-0.010907275312156343,0.0034974340107692113,0.003999272656997164,-0.004265515913439231,0.0004149074938322883
PROCESS-2_rec__328,dev,0,random_forest,baseline,0.4505666666666659,-0.012875979002010353,-0.005041164088243022,-0.015630278089975035,-0.016615648621600487,-0.08812210569289164,-0.007416005383120137,-0.09460661643782259,-0.00814743414917757,-0.008704325627409162,-0.00951174618292498,0.05246137670601456,-0.009871957837749506,-0.0198181220799961
PROCESS-2_rec__329,dev,1,random_forest,baseline,0.4505666666666659,0.05430053017603313,0.03287894286691881,0.02315076773490546,-0.012156878762561973,-0.058373163209380435,0.004659907327213659,0.0772621978551615,0.005008611208895672,0.014688796571731473,-0.00435338632208186,0.03395891594759633,0.04928026553846394,-0.0008721692866583908
PROCESS-2_rec__330,dev,0,random_forest,baseline,0.4505666666666659,-0.0070836376870101955,0.00484019861402885,0.004426918151302743,-0.01696271218426773,-0.10134841568298271,0.04006243477319913,-0.09677590225479435,-0.005009087441230804,-0.006363994857993021,-0.006582367819373758,-0.01118589970996709,-0.004687433909448373,-0.0005634390815794177
PROCESS-2_rec__331,dev,0,random_forest,baseline,0.4505666666666659,-0.030346905408405293,-0.03388486868028849,-0.024445516512050746,-0.00032357144605157375,0.03424649574921204,0.008404272792286066,-0.03722262033365041,-0.0012550531051238067,0.018711137979980776,-0.02911403526952199,0.017335754626692505,-0.0027082805586633187,3.6521182119031435e-05
PROCESS-2_rec__332,dev,1,random_forest,baseline,0.4505666666666659,-0.018656681519232735,-0.033531285327676415,-0.01940492223721776,-0.009261482830688693,0.024433822406790567,0.0054285043502295596,0.05893431260497892,0.020069815480583203,0.005843371837963787,-0.000999974613409904,-0.0254445509096513,0.07227276501087544,-0.000250358325038178
