participant_id,split,binary_label,model,stage,expected_value,word_count,sentence_count,type_token_ratio,filler_count,filler_ratio,mean_clause_length,content_density,noun_ratio,verb_ratio,adjective_ratio,adverb_ratio,pronoun_ratio,determiner_ratio
PROCESS-2_rec__321,dev,0,logistic_regression,baseline,0.026730879344183122,-0.05495335627042448,0.03817400466625142,-0.08221212876114364,0.015033595836615007,-0.20425901993254175,0.0021435237016286185,0.20704623301866118,0.008776286837454596,0.02690556913468252,0.40458112055690576,0.06427213493625951,0.0016250648159412623,-0.15196926088338517
PROCESS-2_rec__322,dev,0,logistic_regression,baseline,0.026730879344183122,0.353757172692232,-0.12312460659959973,-0.4647072544775076,-0.02444192933611587,0.12205435033546842,0.04786369425812164,-0.06130782543824248,-0.0017150885681585471,-0.039219664882385125,-0.03209473358344381,-0.015620541695256973,0.03896696489137791,-0.08828333507369024
PROCESS-2_rec__323,dev,0,logistic_regression,baseline,0.026730879344183122,-0.20063235669275747,0.03817400466625142,0.7102221886599321,0.015033595836615007,-0.16639726955109277,0.002143523701628699,-0.06872140190315426,0.01350598362408571,0.1336429511137142,0.0736438395077871,-0.08132259154240673,-0.09874123508249268,-0.059781788965535966
PROCESS-2_rec__324,dev,0,logistic_regression,baseline,0.026730879344183122,-0.3463113571150905,0.14570641217681884,1.082299801177898,0.02161285003207015,-0.31153397934664706,0.004024416794142619,-0.02098811279305703,-0.024008029922996672,-0.3070088060339973,0.29296770700097063,-0.054435448357743756,-0.021719984935898898,0.22506998212058066
PROCESS-2_rec__325,dev,0,logistic_regression,baseline,0.026730879344183122,-0.3220315237113683,0.09194020842153514,0.6622590589212882,0.02161285003207015,-0.31153397934664706,-0.025442908321909246,-0.5816607465024735,-0.001991077903153066,-0.34540904137068057,-0.11515528663941409,-0.11897244799602118,-0.12026514781041762,-0.06648275598545345
PROCESS-2_rec__326,dev,1,logistic_regression,baseline,0.026730879344183122,-0.07923318967414666,-0.015592199089032295,-0.597863167848542,0.008454341641159862,-0.08723179148079048,-0.04299791051870606,-0.24562571082069076,0.05093623853834693,0.08724041864164302,0.18201922441941232,0.09907431719685927,-0.09761161129393442,-0.17659043899358348
PROCESS-2_rec__327,dev,0,logistic_regression,baseline,0.026730879344183122,-0.23300546789772036,0.03817400466625142,-0.00276164064643588,0.01832322293434258,-0.23278959424480397,0.06770608292640048,-0.06727924721089193,-0.009319475564283862,-0.024547500495619302,-0.1462033698843667,-0.056074342651921356,-0.03774155050037301,0.06305569461234627
PROCESS-2_rec__328,dev,0,logistic_regression,baseline,0.026730879344183122,-0.1480260509846928,-0.015592199089032295,-0.32800579072613667,0.02161285003207015,-0.31153397934664706,0.006442707913089133,-0.2476639561190883,0.03284098408783384,-0.16137591351962854,0.1400067323485279,0.17664864712124903,0.0087176166754309,0.0017062844092282077
PROCESS-2_rec__329,dev,1,logistic_regression,baseline,0.026730879344183122,-0.4474773296305995,0.06505710654389327,0.8147272193099856,0.02161285003207015,-0.31153397934664706,-0.13704256514440338,0.21934899787628434,-0.02554216782268446,-0.20340817111523876,-0.13252742845504162,0.17664864712124903,0.5958832595648201,0.07304095017925998
PROCESS-2_rec__330,dev,0,logistic_regression,baseline,0.026730879344183122,-0.17230588438841496,0.011290902788609567,0.11119643375894672,0.02161285003207015,-0.31153397934664706,0.1501071136460591,-0.3162163163385923,0.009433361358270978,-0.07808263241272993,-0.055866876039289845,-0.07422246570762717,0.04300064157901724,0.060124243436738806
